,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_jamaica,hash_jamaicantiktok,hash_jamaicatiktok,hash_tiktok,hash_trending,hash_viral
4,GB,7103110955315318021,1653821898,Unbreakable🫶🏻❤️ #foryou #family #careleaver,6861149625279136774,BFarey🧚‍♀️,,0,False,https://www.tiktok.com/@fareyb/video/7103110955315318021?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103110955315318021&source=h5_m,9174221,7241,1999,2655,1612201,7076262097558063914,7076262097558063914,72,7076262097558063914,XO,Basically nightcore,7.040300622462469e+18,Basically nightcore,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076262113718848302.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b059bc66418ad5dceaca18a775955b73.json,False,False,,,,,[],0,0,Jamaica,#foryou #family #careleaver,1,0,0,0,0,0,0,0,0,0
5,JM,7084781253970513158,1649554182,True story but all jokey jokes😁,6794964119692821509,kadianthomas02,"Jamaican🇯🇲
Nurse👩🏻‍⚕️💉
Instagram @Doitlike_candy
🃏😂Lover of art",0,False,https://www.tiktok.com/@doitlike_candy/video/7084781253970513158?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084781253970513158&source=h5_m,629746,567,713,1078,53898,7081205964560501510,7081205964560501510,10036,7081205964560501510,Kwaku the Traveller,Black Sherif,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0a5dd74d2a6b484fa2bc480d6312f92d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c59526bb39c941fab5656a50a2f49593,False,True,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
6,JM,7093632806600985862,1651615094,🙄🙄 kma bye 😂,6796849565574464518,Shacqueal Witter,IG: SheIsShacqueal,0,False,https://www.tiktok.com/@sheisshacqueal_/video/7093632806600985862?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093632806600985862&source=h5_m,395398,118,2466,5143,41786,7056834206521199366,7056834206521199366,72,7056834206521199366,original sound - ozuedits (Contains music from: Unforgettable (feat. Swae Lee) - French Montana),"Contains music from: ""Unforgettable (feat. Swae Lee)""",8.316014461578035e+16,ozu ♚,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7056834220827659014.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4f44abb232b2eed650c6d6932e32a8d7.json,False,False,French Montana,Unforgettable (feat. Swae Lee),original sound - ozuedits (Contains music from: Unforgettable (feat. Swae Lee) - French Montana),"Contains music from: ""Unforgettable (feat. Swae Lee)""",[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
7,JM,7072510349093637381,1646697138,feel good yf 😭 #jamaicantiktok #🇯🇲 #caribbeantiktok #fyp,306967027657838592,idk,🇯🇲,0,False,https://www.tiktok.com/@tbhidontevenknowbro/video/7072510349093637381?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072510349093637381&source=h5_m,209567,326,1275,5816,45336,7072510326679374598,7072510326679374598,72,7072510326679374598,original sound - tbhidontevenknowbro,idk,3.069670276578386e+17,idk,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072510337018252038.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/390ce679e05ea4cd2e8d111e9bf2f738.json,False,False,,,,,[],0,0,Jamaica,#jamaicantiktok #🇯🇲 #caribbeantiktok #fyp,0,0,1,0,0,1,0,0,0,0
0,BB,7091415184618687749,1651098765,Ofc y’all do it! Both men &&’ women dou come for me now #imanicelebritybackuppage #fypシ #fypage #fyppppppppppppppppppppppp #exploremore #fypシ゚viral #explorer #caribbean #expulsion #datadat #suckhood #lovesucking,7058046148606723078,imanicelebritybackuppage,🇯🇲🇧🇧🏳️‍🌈,0,False,https://www.tiktok.com/@imanicelebritybackuppage/video/7091415184618687749?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091415184618687749&source=h5_m,801105,2374,2694,6706,51810,7091415161651268358,7091415161651268358,72,7091415161651268358,original sound - imanicelebritybackuppage,imanicelebritybackuppage,7.058046148606723e+18,imanicelebritybackuppage,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091415175881837318.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/63db8cd341f36cd6c596e1dc43353d45.json,False,False,,,,,[],0,0,Jamaica,#imanicelebritybackuppage #fypシ #fypage #fyppppppppppppppppppppppp #exploremore #fypシ゚viral #explorer #caribbean #expulsion #datadat #suckhood #lovesucking,0,0,0,2,0,0,0,0,0,1
1,JM,7093337535446863109,1651546348, ,6924100178941051909,mimiscollection_boss,"Dream without fear
Love without limits💕
Ig: Kristen_thomas876
YouTube: Kristen",0,False,https://www.tiktok.com/@mimiscollection_boss/video/7093337535446863109?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093337535446863109&source=h5_m,57807,131,4,16,4981,6959708868536552197,6959708868536552197,72,6959708868536552197,original sound - asianndior,KashDior❤️,6.786086960912451e+18,KashDior❤️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6959708959183751941.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/417a3985b002dce3125a89f7ce26a404.json,False,False,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
2,JM,7103353314154237190,1653878328,They stole half of his house 😂😭#fyp #viral #lowquality,6849510920876573701,Rasheed Romeo,"GOD ABOVE ALL THINGS.
🇦🇬 🇩🇲",0,False,https://www.tiktok.com/@ricchluxury/video/7103353314154237190?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103353314154237190&source=h5_m,173277,564,1856,54,15538,7103353276984675078,7103353276984675078,72,7103353276984675078,original sound - ricchluxury,Rasheed Romeo,6.849510920876574e+18,Rasheed Romeo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103353279882513157.mp3,,False,False,,,,,[],0,0,Jamaica,#fyp #viral #lowquality,0,0,1,0,0,0,0,0,0,1
3,JM,7083938635229252870,1649357993,😅🤣,6881691825212769285,crystalclarke310,why worry when God a work🙏🙌,0,False,https://www.tiktok.com/@crissyboo660/video/7083938635229252870?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083938635229252870&source=h5_m,286239,582,1558,5145,16148,7083938611254627077,7083938611254627077,72,7083938611254627077,original sound - crissyboo660,crystalclarke310,6.881691825212769e+18,crystalclarke310,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083938616439163653.mp3,,False,False,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
4,NG,7088743547167444230,1650476724, ,6940190702812152838,Endurance,"let be happy. 
every little thing gon be alright.",0,False,https://www.tiktok.com/@seunjah/video/7088743547167444230?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088743547167444230&source=h5_m,578795,64,97,467,23239,7088743532706155269,7088743532706155269,72,7088743532706155269,original sound - seunjah,Endurance,6.940190702812153e+18,Endurance,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088743535335312133.mp3,,False,False,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
5,JM,7099283225528241413,1652930687, ,6791271446377612293,Boss chin,"Instagram
Business page @Chin_company_limited 
personal page @Boss_chin200",0,False,https://www.tiktok.com/@bosschin/video/7099283225528241413?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099283225528241413&source=h5_m,252444,299,190,394,24329,7099204469225999110,7099204469225999110,72,7099204469225999110,original sound - alliberry17,allia Richards,6.810829073821631e+18,allia Richards,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099204487369231109.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/90238955428363411ee0f9b2b089ed46.json,False,False,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
6,JM,7102115179852205355,1653590049,Weh that a go ?? 😏🤣🤣🤣 #fypシ  #jamaicantiktok  #jamaicantiktok  #jamaica  #jamaica  #travel  #vacation @kyhighlah,6808982324324205574,COCO DETHICK,"Follow : @kyhighlah1
TRAVE ADDICT ! 💜👏🏾
IG: @kyhigh_TV",0,False,https://www.tiktok.com/@kyhighlah/video/7102115179852205355?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102115179852205355&source=h5_m,143632,110,68,280,9190,7096691967396023083,7096691967396023083,72,7096691967396023083,original sound - kyhighlah,COCO DETHICK,6.808982324324206e+18,COCO DETHICK,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096692015068433195.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/76f901f3213ab72d17caa270c9279ae1.json,False,False,,,,,[],0,0,Jamaica,#fypシ #jamaicantiktok #jamaicantiktok #jamaica #jamaica #travel #vacation,0,0,0,1,2,2,0,0,0,0
7,JM,7102767166470032645,1653741854, ,7095032252702737414,Galingo,,0,False,https://www.tiktok.com/@galingoo/video/7102767166470032645?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102767166470032645&source=h5_m,82894,81,26,196,3407,7092567518111337222,7092567518111337222,72,7092567518111337222,JovGad Mystic Kraft,JovgadOfficial,7.053285709490963e+18,JovgadOfficial,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092567487677532933.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/30baedd0c47ab5d7532c48a48c0fd101.json,False,False,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
0,DE,7081325662560062726,1648749612,"""The Boy, The Horse, The Fox and The Mole.""#fyp #fypシ #foryou #foryoupage #fy #fürdich #fürdichpage #tiktok #viral #sad #quotes #insperationalquotes #motivaianolquotes #badboyquotes #insparationalquotes #motivational #motivationalquotes #quotestagram #quotesoftheday #success #successquotes #dailyquotes #entrepreneur #entrepreneurquotes #dailymotivation #inspiration #inspirationalquotes #beyondbillions",7053127262498325509,BeyondBillions,One Quote could change your Life.,0,False,https://m.tiktok.com/v/7081325662560062726.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081325662560062726&source=h5_m,1556866,470,11961,649,110838,7081325661645802245,7081325661645802245,72,7081325661645802245,original sound - beyondbillions,BeyondBillions,7.053127262498326e+18,BeyondBillions,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081325679291271941.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a5d653c88701523c889affe5d1957f42.json,False,False,,,,,[],0,0,Jamaica,#fyp #fypシ #foryou #foryoupage #fy #fürdich #fürdichpage #tiktok #viral #sad #quotes #insperationalquotes #motivaianolquotes #badboyquotes #insparationalquotes #motivational #motivationalquotes #quotestagram #quotesoftheday #success #successquotes #dailyquotes #entrepreneur #entrepreneurquotes #dailymotivation #inspiration #inspirationalquotes #beyondbillions,1,1,1,1,0,0,0,1,0,1
1,JM,7094749058987822341,1651874991, ,6805360549200675845,CJendary,"🇯🇲
Follow my Instagram @cjendary🔥
Subscribe to my YouTube @cjendary 💯",0,False,https://m.tiktok.com/v/7094749058987822341.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094749058987822341&source=h5_m,75048,158,269,1709,12104,7094749041816242949,7094749041816242949,72,7094749041816242949,original sound - cjendary,CJendary,6.805360549200676e+18,CJendary,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094749039060716294.mp3,,False,False,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
2,JM,7097359634490510597,1652482814,That one girl on our FYP😭😂🔥,7090250941177512966,TISHANAE,"I’M BACK AGAIN🥲
Disabled @94k , 56k &’ 11k 😮‍💨",0,False,https://m.tiktok.com/v/7097359634490510597.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097359634490510597&source=h5_m,145009,177,8,158,10526,7096030178060536581,7096030178060536581,72,7096030178060536581,original sound - deborahyowa,Deborah yowa,6.81603295737748e+18,Deborah yowa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096030180053060358.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ba858e4905fb1d29e66205a0b95bd2f0.json,False,False,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
3,GB,7101982518009793798,1653559165,Inlove with my family 🤍 #fyp #trending,13488462,Tippa Pleasants,"22 🦋 Libra Baby ♎️
🇹🇭 but living in 🇬🇧",0,False,https://m.tiktok.com/v/7101982518009793798.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101982518009793798&source=h5_m,5549730,3105,2958,3591,710957,7076262097558063914,7076262097558063914,72,7076262097558063914,XO,Basically nightcore,7.040300622462469e+18,Basically nightcore,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076262113718848302.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b059bc66418ad5dceaca18a775955b73.json,False,False,,,,,[],0,0,Jamaica,#fyp #trending,0,0,1,0,0,0,0,0,1,0
4,JM,7083698375975111942,1649302055,Who can relate ?,7051451673462440965,Richie Richz888,Drapedintanna,0,False,https://m.tiktok.com/v/7083698375975111942.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083698375975111942&source=h5_m,88369,93,352,784,2902,7083698341263051526,7083698341263051526,72,7083698341263051526,original sound - richierichz888,Richie Richz888,7.051451673462441e+18,Richie Richz888,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083698330248973061.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e309a3eb1d01a18000bf7c1906c6b1be.json,False,False,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
5,JM,7103255202492402950,1653855482,☹️,7088747105925301253,user6064160551927,,0,False,https://m.tiktok.com/v/7103255202492402950.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103255202492402950&source=h5_m,49038,94,31,136,2419,7093617375723309829,7093617375723309829,72,7093617375723309829,original sound - yuhmncandystick,nawmal a lie?,7.072950314751739e+18,nawmal a lie?,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093617383316196101.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b2fcebd98ad72bccaab401dc2fcb541c.json,False,False,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
6,NG,7103515508770753798,1653916090,#ex #raybekah_2 #fyp ignore the makeup 💄,6789260968150598662,Raybekah_,Instagram :  raybekah_  follow me ❤️🙏,0,False,https://m.tiktok.com/v/7103515508770753798.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103515508770753798&source=h5_m,101741,157,37,173,12359,7097168018307828486,7097168018307828486,72,7097168018307828486,original sound - raybekah_2,Raybekah_,6.789260968150599e+18,Raybekah_,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097168002109639430.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/746ff0102bced7f1da1fdd6086cf2dd4.json,False,False,,,,,[],0,0,Jamaica,#ex #raybekah_2 #fyp,0,0,1,0,0,0,0,0,0,0
7,CA,7102740588121836805,1653735670,There’s no beauty without strangeness. 👽 #makeup #mimles #facepaint #illusion #illusionart #illusionmakeup #fyp #fy #foryou #foryoupage #trippy #art #artist #painting #horror #APIFamily #photodump #timepassing #arttok #humor,6772504977799726085,Mimi Choi,"MIMI CHOI 
Professional illusion artist 
IG: @mimles
💌mimichoimakeup@gmail.com",0,False,https://m.tiktok.com/v/7102740588121836805.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102740588121836805&source=h5_m,2279741,1747,7635,4131,197770,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,Jamaica,#makeup #mimles #facepaint #illusion #illusionart #illusionmakeup #fyp #fy #foryou #foryoupage #trippy #art #artist #painting #horror #APIFamily #photodump #timepassing #arttok #humor,1,1,1,0,0,0,0,0,0,0
0,CO,7097994609682337030,1652630656,#Losniches@ivan11201,6881064624310518786,los mellos,Hermanitos👬🏾,0,False,https://www.tiktok.com/@losmellos11.11/video/7097994609682337030?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097994609682337030&source=h5_m,403521,783,647,1076,35697,7087744357444471557,7087744357444471557,10036,7087744357444471557,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6877039427674a0699970fc9520959ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81ec85a194e74eb28259e0335a98b13f,False,True,,,,,[],0,0,Jamaica,#Losniches@ivan11201,0,0,0,0,0,0,0,0,0,0
1,JM,7086656242290199854,1649990735,#fyp #foryou #jamdung876_ #meme #jamaicatiktok,6843535322686456837,Jamdung876,Face reveal at 10k followers,0,False,https://www.tiktok.com/@jamdung876_/video/7086656242290199854?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086656242290199854&source=h5_m,337013,416,1694,4286,25231,7086656199390808878,7086656199390808878,72,7086656199390808878,original sound - jamdung876_,Jamdung876,6.843535322686457e+18,Jamdung876,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7086656237252905774.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/71502ec0054be21945053859ad4b66e7.json,False,False,,,,,[],0,0,Jamaica,#fyp #foryou #jamdung876_ #meme #jamaicatiktok,1,0,1,0,0,0,1,0,0,0
2,JM,7090634091065806086,1650916901,lol me tiadd,6684468843929322501,Rebelofficial,"Island tingz 🇯🇲
My mood depends on you 🥱
Choreographer 
🥱
Rip mom&da",0,False,https://www.tiktok.com/@rebelthisrebelthat/video/7090634091065806086?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090634091065806086&source=h5_m,485684,367,198,792,55101,7081669110182071046,7081669110182071046,72,7081669110182071046,original sound - lechoxvi,Lecho Xvi,6.822366647584835e+18,Lecho Xvi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081669152569707269.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/635ffd7492eb0898a621391e92f52dc1.json,False,False,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
3,JM,7078005781441858821,1647976643,look what you see #shark. #viraltiktok #foryou,7038808594549539845,westgameing tz,cartoons and fun,0,False,https://www.tiktok.com/@westgameingtz/video/7078005781441858821?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078005781441858821&source=h5_m,418602,309,644,1756,14036,7078005758708976389,7078005758708976389,72,7078005758708976389,original sound - westgameingtz,westgameing tz,7.03880859454954e+18,westgameing tz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078005761682590470.mp3,,False,False,,,,,[],0,0,Jamaica,#shark. #viraltiktok #foryou,1,0,0,0,0,0,0,0,0,0
4,DO,7101789793280953605,1653514291,😂😂 #Viral #gogodance #newyork #benezuela #usa #bailando #bailando #afrodance #panama🇵🇦,213618246242017280,MenolsitoCorrupto,"BAILARIN DE LIRICO EN LA CASA 🏠
INSTAGRAM @MenolsitoCorrupto",0,False,https://www.tiktok.com/@menolsito_01/video/7101789793280953605?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101789793280953605&source=h5_m,557300,0,1341,2015,40971,7101493436901215022,7101493436901215022,72,7101493436901215022,original sound - lilmark_m256 (Contains music from: Time - HUBBA),"Contains music from: ""Time""",6.672040445869605e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101493454622001962.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/40ba105636916003fa4c168a6a75de0f.json,False,False,HUBBA,Time,original sound - lilmark_m256 (Contains music from: Time - HUBBA),"Contains music from: ""Time""",[],0,0,Jamaica,#Viral #gogodance #newyork #benezuela #usa #bailando #bailando #afrodance #panama🇵🇦,0,0,0,0,0,0,0,0,0,1
