,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_johnnydepp,hash_relatable,hash_stitch,hash_viral
3,US,7101763251515575594,1653508110,Im a fan,7003527470419100678,Nick Smithyman 🤨,"Better content on YT ⤴️
Biz: NickSmithyMgmt@outlook.com
⬇️ New YouTube Video ⬇️",0,False,https://www.tiktok.com/@notitsmenicksmithy/video/7101763251515575594?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101763251515575594&source=h5_m,3584717,1668,1479,1512,257792,7100071277846645510,7100071277846645510,72,7100071277846645510,original sound - _beesweet_,BeeSweet,6.859398247095453e+18,BeeSweet,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100071214001031942.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b4a086d429750d5cd11619edd34cba9d.json,False,False,,,,,[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
4,GB,7102172112026094853,1653603306,⁉️ #trending #fyp #viral #lol,6924098354059609093,TDO,"🎯275,000 🎯 
💧We post EVERYTHING💧
🚨 FOLLOW for MORE 🚨
DM for enquiries👆",0,False,https://www.tiktok.com/@theedayone/video/7102172112026094853?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102172112026094853&source=h5_m,3197457,726,702,18,295065,7102172099497724677,7102172099497724677,72,7102172099497724677,original sound - theedayone,TDO,6.924098354059609e+18,TDO,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102172099170601734.mp3,,False,False,,,,,[],0,0,Canada,#trending #fyp #viral #lol,0,0,0,0,1,0,0,0,0,1
5,US,7099847991216901419,1653062179,"THE END 😂 Married, business partners, & working from home 24/7 🤪🤣 anyone relate?? #trend #relatable #comedy #husbandwife #fyp #4u #viral #reaction #react #surprise #sass #couple #couplegoals #itsajoke",6767527973299536901,AbbieHerbert,"Abbie@talentxent.com
YouTube ⬇️",0,False,https://www.tiktok.com/@abbieherbert/video/7099847991216901419?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099847991216901419&source=h5_m,5305008,1046,1476,729,535244,7068354872076618501,7068354872076618501,72,7068354872076618501,original sound - thefunmaster3000 (Contains music from: Beatzin Fofo - WZ Beat),"Contains music from: ""Beatzin Fofo""",6.978587718997919e+18,Meme Fanpage,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7068354884789209862.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/23a2c37145c4818630fb36fe0ebfa8b7.json,False,False,WZ Beat,Beatzin Fofo,original sound - thefunmaster3000 (Contains music from: Beatzin Fofo - WZ Beat),"Contains music from: ""Beatzin Fofo""",[],0,0,Canada,#trend #relatable #comedy #husbandwife #fyp #4u #viral #reaction #react #surprise #sass #couple #couplegoals #itsajoke,0,0,0,0,1,0,0,1,0,1
6,CA,7097024197427318021,1652404718,They shall embrace both cultures #yalla #50dirham #hummus #blarab #yeg #mixedculture #50cent @Naser Azzeh,6958962300330247173,MelOhLife,"🇱🇧🇸🇱🇨🇦 
For any buisness enquiries please email 
Melohtube@gmail.com",0,False,https://www.tiktok.com/@melandozzy/video/7097024197427318021?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097024197427318021&source=h5_m,4322279,2251,2852,3863,551214,7094199163017693954,7094199163017693954,72,7094199163017693954,original sound - naserazzeh,Naser Azzeh,7.094181671561332e+18,Naser Azzeh,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7094199172945742593.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/329e7cb881ab4b5c8d3c1895e546db9d.json,False,False,,,,,[],0,0,Canada,#yalla #50dirham #hummus #blarab #yeg #mixedculture #50cent,0,0,0,0,0,0,0,0,0,0
7,US,7102797463999958318,1653748907,#heycolonizer #fyp #viral #politics #nativetiktok #uspolitics #isaidwhatisaid,6884628271020147718,Lance Tsosie,"Hey colonizer!
Deadleh Diné",0,False,https://www.tiktok.com/@modern_warrior__/video/7102797463999958318?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102797463999958318&source=h5_m,71091,148,15,0,5429,6837835112978090758,6837835112978090758,72,6837835112978090758,original sound - millennial32 (Contains music from: Feelings - M.O.S.),"Contains music from: ""Feelings""",6.811486243077129e+18,Millennial32,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6837835054090128134.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d7042fd932e4723de61064bd485d149e.json,False,False,M.O.S.,Feelings,original sound - millennial32 (Contains music from: Feelings - M.O.S.),"Contains music from: ""Feelings""",[],0,0,Canada,#heycolonizer #fyp #viral #politics #nativetiktok #uspolitics #isaidwhatisaid,0,0,0,0,1,0,0,0,0,1
0,US,7102491466437627179,1653677661,Lol no @emmalia.razis @Cassandra Davis,7092737076223132715,airikacax69,Follow me on ig if you love me ;),0,False,https://www.tiktok.com/@airikacax69/video/7102491466437627179?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102491466437627179&source=h5_m,4014092,7024,7442,3409,412000,7094398650482281258,7094398650482281258,72,7094398650482281258,original sound - yooncy113,Alice 🙏😹,7.071012713468282e+18,Alice 🙏😹,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7094398694463654698.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/7c0de7ddfa94f81dbaf783421c08963d.json,False,False,,,,,[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
1,US,7096271156084280618,1652229381,"If you don’t want it done to you, don’t do it. Stop filming people at the gym. #MYOB",6783940901930173445,Joey Swoll,"CEO of GYM POSITIVITY
IG: @joeyswoll
Business/coaching 📬 joey@joeyswoll.com",0,False,https://www.tiktok.com/@thejoeyswoll/video/7096271156084280618?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096271156084280618&source=h5_m,9110545,17464,2927,2052,1570659,7096271128821386027,7096271128821386027,72,7096271128821386027,"original sound - thejoeyswoll (Contains music from: Miami, My Amy - Keith Whitley)","Contains music from: ""Miami, My Amy""",6.783940901930173e+18,Joey Swoll,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096271159821617966.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5ad0f8072c4e65e8c6eebc3be21043d0.json,False,False,Keith Whitley,"Miami, My Amy","original sound - thejoeyswoll (Contains music from: Miami, My Amy - Keith Whitley)","Contains music from: ""Miami, My Amy""",[],0,0,Canada,#MYOB,0,0,0,0,0,0,0,0,0,0
2,CA,7092469436002700550,1651344226,Never fails 😅 🙄 #onmyway  #sneaky #relatable #momlife #kidsoftiktok #MomsofTikTok #snacks #tipsandtricks #LifeAdvice #fyp #foryoupage #bellabrave,6915082640530768897,KylaCT,"Bella’s listed for a bowel transplant 

Merch supports Bella 👇🏼",0,False,https://www.tiktok.com/@kylact/video/7092469436002700550?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092469436002700550&source=h5_m,5191477,2336,2156,2514,600056,7085502800214051630,7085502800214051630,72,7085502800214051630,original sound - laurenagans,Lauren Agans,7.003098358437873e+18,Lauren Agans,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7085502822363466538.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/a149d3f1327429b6118c50042f907b98.json,False,False,,,,,[],0,0,Canada,#onmyway #sneaky #relatable #momlife #kidsoftiktok #MomsofTikTok #snacks #tipsandtricks #LifeAdvice #fyp #foryoupage #bellabrave,0,1,0,0,1,0,0,1,0,0
3,IL,7100662525405957378,1653251828,#justiceforjohnnydepp #johnnydeppfan #johnnydeppisinnocent #depphead #depp #johnnydeep #johnnydeppforever #jhonnydepp #johnnydeppfans #johnnydeppedit .,6710144484565353478,𝕐𝕒𝕟𝕟𝕒𝕪,,0,False,https://www.tiktok.com/@yannayb9/video/7100662525405957378?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100662525405957378&source=h5_m,19651428,8413,17459,8886,1461611,6972250024868711173,6972250024868711173,72,6972250024868711173,original sound - bvrritto (Contains music from: @ MEH - Playboi Carti),"Contains music from: ""@ MEH""",6.821666549507851e+18,wah,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6972250075825982214.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/39f78a25c826e1bd718b799924513b11.json,False,False,Playboi Carti,@ MEH,original sound - bvrritto (Contains music from: @ MEH - Playboi Carti),"Contains music from: ""@ MEH""",[],0,0,Canada,#justiceforjohnnydepp #johnnydeppfan #johnnydeppisinnocent #depphead #depp #johnnydeep #johnnydeppforever #jhonnydepp #johnnydeppfans #johnnydeppedit,0,0,0,0,0,0,0,0,0,0
4,DE,7094331801879022853,1651777841,#meme #foryou #funnyvideos,7012570170225869829,Meme Fanpage,"👑 Memes👾
Dawgmeme@icloud.com
Mail for Credit's/Removal
Checkout my Meme Comp",0,False,https://www.tiktok.com/@dawgmemes/video/7094331801879022853?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094331801879022853&source=h5_m,3045124,3215,3113,6,389796,7094331789816843014,7094331789816843014,72,7094331789816843014,original sound - dawgmemes,Meme Fanpage,7.01257017022587e+18,Meme Fanpage,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094331789614861061.mp3,,False,False,,,,,[],0,0,Canada,#meme #foryou #funnyvideos,1,0,0,0,0,0,0,0,0,0
5,CA,7103192267145415978,1653840830,yes sir,7070636701886546949,Tik Toker,follow my IG: @e f f y c u t i e x,0,False,https://www.tiktok.com/@dat.0rgee.girl/video/7103192267145415978?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103192267145415978&source=h5_m,34129,11,7,5,4298,7078818121242512174,7078818121242512174,72,7078818121242512174,why did this blow up (Contains music from: Rodeo - City Girls),"Contains music from: ""Rodeo""",7.034677221363582e+18,obv not evann🤦‍♀️🤦‍♀️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078813121418201899.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/306e8dcee6a70e60fb755ba741fb8419.json,False,False,City Girls,Rodeo,why did this blow up (Contains music from: Rodeo - City Girls),"Contains music from: ""Rodeo""",[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
6,CA,7101002102113111301,1653330892,"Reply to @thefood_review  metal fillings, last video I’ll do on this. They will be replaced soon and hopefully won’t have many ppl commenting on it.",6601922002356273157,Bianca Blakney,"BIANCA/24 
Instagram ⬇️",0,False,https://www.tiktok.com/@pinuppixie/video/7101002102113111301?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101002102113111301&source=h5_m,5283763,4775,1603,1505,399221,7097142790676695813,7097142790676695813,72,7097142790676695813,midnight,_𝒂𝒏𝒅𝒚,6.983870484182566e+18,_𝒂𝒏𝒅𝒚,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097142800495528710.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7be05cc5298970215815b7d417f989da.json,False,False,,,,,[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
7,CA,7098493983294344454,1652746926, ,7078911375440151558,Doja Curves,"Enhanced Curves, Boosted Confidence ❤️
Instant BBL Effect 🍑 ⬇️Free Shipping⬇️",0,False,https://www.tiktok.com/@dojacurves/video/7098493983294344454?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098493983294344454&source=h5_m,474789,128,82,65,40331,7086133657748327211,7086133657748327211,72,7086133657748327211,original sound - sagerosen (Contains music from: Blow Blow - Vitara),"Contains music from: ""Blow Blow""",6.739172799338644e+18,Sage Rosen,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7090599924915637034.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/009a1a9b88aab1e5cd8e03c278d2cbed.json,False,False,Vitara,Blow Blow,original sound - sagerosen (Contains music from: Blow Blow - Vitara),"Contains music from: ""Blow Blow""",[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
0,US,7100231678324378922,1653151512,Say what!? 😵‍💫 @emilydowning45,6748097632750601222,Michael Justin,"45 | Male Model | Trainer 
 Silver 🦊
Inquiries: sheree@fordrba.com",0,False,https://www.tiktok.com/@themichaeljustin/video/7100231678324378922?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100231678324378922&source=h5_m,822326,260,278,163,59156,7088714362222840582,7088714362222840582,72,7088714362222840582,Not me starting a TikTok trend purrrrr (Contains music from: Black Ferz - Guy J),"Contains music from: ""Black Ferz""",7.049312525507249e+18,Preston is over party💕,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088714366886873862.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/dec8d41a39ea3d3e3b2665c7cfaeb5fb.json,False,False,Guy J,Black Ferz,Not me starting a TikTok trend purrrrr (Contains music from: Black Ferz - Guy J),"Contains music from: ""Black Ferz""",[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
1,AU,7103014201454513410,1653799370,Best pillow,6628682352854974470,Tiahna Skelton,Ig: tiahna_skelton,0,False,https://www.tiktok.com/@tiahnaskelton/video/7103014201454513410?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103014201454513410&source=h5_m,323506,247,415,0,38892,6729609169894148870,6729609169894148870,72,6729609169894148870,Tick tock kid,Tony the sharkboy,6.572536838157746e+18,Tony the sharkboy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1643423549540390.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/0a8a1796fbbd7fd42c618731f18f2c20.json,False,False,,,,,[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
2,US,7103281065955036462,1653861504,Reply to @smiley._.squad hope you all are having a good Memorial Day weekend :),16333198,ruthie,"18
business inquiries: Ruthie@makeuppbyruthie.co 
⬇️makeup products I use⬇️",0,False,https://www.tiktok.com/@makeuppbyruthie/video/7103281065955036462?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103281065955036462&source=h5_m,279266,207,24,25,45791,6572560246969993989,6572560246969993989,72,6572560246969993989,original sound - weouthomie,DEAD AUDIO ACCOUNT FROM 2018,2.46575089851306e+17,DEAD AUDIO ACCOUNT FROM 2018,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1604628966484998.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5adb9b06223548b58868426aa3cde0df.json,False,False,,,,,[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
3,US,7101801143960980778,1653516932,Day 75- a trans take on tampons #trans,6791237041642669061,Dylan Mulvaney,"She/they 🌸🌷🌼
LA actress/comedian 
Collab: hello@dylanmulvaney.com",0,False,https://www.tiktok.com/@dylanmulvaney/video/7101801143960980778?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101801143960980778&source=h5_m,5189182,20341,4379,1069,1232593,6781515050600368129,6781515050600368129,10033,6781515050600368129,Elevator Music,Bohoman,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2003f56491924450818ef49d6a3701fa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0816a2c63fb94f4a884bf74597637a6a,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1494178518', 'external_song_key': 'apple_song_id'}]",0,0,Canada,#trans,0,0,0,0,0,0,0,0,0,0
4,CA,7075884370539711749,1647482714,Where do you live? Inspo by: @Lyrell Primeaux #indigenoustiktok #fypシ #fyp #greenscreen #greenscreenvideo,6808643501073957894,James Jones,Bookings: notoriouscree@gmail.com,0,False,https://www.tiktok.com/@notoriouscree/video/7075884370539711749?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075884370539711749&source=h5_m,2231142,2995,1607,1073,364827,6823121860494920454,6823121860494920454,72,6823121860494920454,original sound - sadd.sounds,Sad sounds🪐,2.1216572079602893e+17,Sad sounds🪐,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7c6d0701cc377514329e825035ffb2f6.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/02e461ac043d8b36edafe8bc92685ae9.json,False,False,,,,,[],0,0,Canada,#indigenoustiktok #fypシ #fyp #greenscreen #greenscreenvideo,0,0,0,0,1,1,0,0,0,0
5,CA,7103266339938225414,1653858076,Reply to @djdlc  👖,6734102832578282502,Gabby Vincent,"Thank you for 1M 🥺
Backup: @gabriellekayla_backup",0,False,https://www.tiktok.com/@gabriellekayla/video/7103266339938225414?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103266339938225414&source=h5_m,413666,350,240,347,52862,7053264878286621487,7053264878286621487,72,7053264878286621487,I Love You by Young Slo Be,ʚ❤︎ɞNanami's Wifeʚ❤︎ɞ,6.793509460452738e+18,ʚ❤︎ɞNanami's Wifeʚ❤︎ɞ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7053264900658924335.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b24fc05b8cc6027db2215d724efbec55.json,False,False,,,,,[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
6,US,7093619769483463979,1651612057,#answer to @YDN kasmall 😎😎,6756702871704192005,Justin Bieber,HONEST music video out now!,0,False,https://www.tiktok.com/@justinbieber/video/7093619769483463979?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093619769483463979&source=h5_m,3609796,5559,1692,1181,244285,7091835624172292098,7091835624172292098,10033,7091835624172292098,Honest,Justin Bieber,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e3e22af1a4d74fa3b3ec58ffe7985169,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6d7b89291c404ef58c5b4026d1fce7db,True,True,,,,,[],0,0,Canada,#answer,0,0,0,0,0,0,0,0,0,0
7,CA,7099123600581528838,1652893519,#teamjhonny #camillavasquez #johnnydepp #johnnyvsamber #deppfan,6993810126499251205,Tam_less81,"*Backup Account*
  🇨🇦
Random Videos",0,False,https://www.tiktok.com/@tam_less81/video/7099123600581528838?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099123600581528838&source=h5_m,4754664,1277,729,457,233288,7086293025827408645,7086293025827408645,72,7086293025827408645,original sound - jacksparrowinternational,jack sparrow international,6.829407839712331e+18,jack sparrow international,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086293034777709318.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c3216c2287c6549b5a7b393ad6fd30a2.json,False,False,,,,,[],0,0,Canada,#teamjhonny #camillavasquez #johnnydepp #johnnyvsamber #deppfan,0,0,0,0,0,0,1,0,0,0
0,GB,7084175132704476422,1649413058,#mcdonalds #chroleytescomcdonalds #mcdonaldsemployee,7038345799026607110,mcdchorleytesco,,0,False,https://www.tiktok.com/@mcdchorleytesco/video/7084175132704476422?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084175132704476422&source=h5_m,4032556,1019,981,1190,211848,7029495735209020166,7029495735209020166,72,7029495735209020166,So Many ppl have use this sound omg (Contains music from: Lol Vibe - Paris K),"Contains music from: ""Lol Vibe""",7.02936125742629e+18,💞Love y’all 💞,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7029495851903175429.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e41dcca378ce2a58814e36469d90ae34.json,False,False,Paris K,Lol Vibe,So Many ppl have use this sound omg (Contains music from: Lol Vibe - Paris K),"Contains music from: ""Lol Vibe""",[],0,0,Canada,#mcdonalds #chroleytescomcdonalds #mcdonaldsemployee,0,0,0,0,0,0,0,0,0,0
